13322636.05025572, 0.11507870358747771
37195620.09251869, 0.11529134135013681
117179720.83287749, 0.11481284362212235
363626677.4473201, 0.11479401501267791
1180677120.779415, 0.11454472422363365
3501565826.091159, 0.11245926744156853
8033744818.017768, 0.10210855320965027
13222436055.137682, 0.08602063615595108
18432055545.011715, 0.0692463535259709
24929944489.30092, 0.0524725729922426
33718547056.344067, 0.03592850149373633
50689502966.080124, 0.019612381693570657
92728474415.16167, 0.006279215725654597
283438614483.23694, 0.0005179122837848105
962956252459.899, 0.00003815931514067339
3079814718585.156, 0.000018828609444410116
