643.7238407672953, 6.844541039088753e-11
494.40907759659325, 6.846731639664211e-11
379.73299282497896, 6.794733906620634e-11
289.40048394978834, 6.743194537078164e-11
222.27527137945873, 6.691983120032308e-11
168.095565532012, 6.484891003435945e-11
128.11274578196586, 6.284148476464658e-11
99.17350038309047, 5.852384996940512e-11
76.77220228460803, 5.407163635963418e-11
60.3649200530449, 4.763202058454416e-11
47.835062280474055, 4.1297594661646756e-11
39.102733711509636, 3.49610671988067e-11
31.71735198825508, 2.9597068146658994e-11
25.928229393774053, 2.4465784026010652e-11
21.360662595803806, 2.0385216188175105e-11
17.32665106779177, 1.698555259499408e-11
14.27418875310115, 1.4265457051114315e-11
11.759893886023452, 1.1698824395916045e-11
9.613451540222089, 9.670583235151146e-12
7.981640749238987, 8.05758255323507e-12
6.524813684370511, 6.660628463007202e-12
5.375389946441496, 5.549724097260171e-12
4.462854231268535, 4.6981095753037415e-12
3.6483689270834834, 3.822380655355614e-12
3.0527245014459385, 3.1596000881387087e-12
2.4954762618273287, 2.653641282681294e-12
2.088032495738967, 2.211007541267467e-12
1.7744056271132544, 1.8716718574680193e-12
1.5196358626186608, 1.5844010054143656e-12
1.2714612493946498, 1.3627381780668312e-12
