134730689776.79102, 1
1886834282259.2832, 0.9895366218236175
3435884516551.619, 0.9671150971599403
4849901748375.068, 0.9417040358744395
6196503249861.439, 0.9162929745889388
7745452713256.41, 0.8923766816143499
9497354763944.168, 0.8789237668161436
11250264523605.582, 0.8804185351270554
12936867032800.926, 0.8983557548579971
14287096286592.43, 0.9267563527653215
15704741270721.016, 0.9551569506726458
16987655565072.805, 0.985052316890882
18606540031238.977, 0.9985052316890883
20425757041366.453, 0.9835575485799702
21367259535446.164, 0.9491778774289986
22174031339749.08, 0.9162929745889388
23047815790799.617, 0.8774289985052318
23787071093868.094, 0.8430493273542602
24661057086713.35, 0.8071748878923768
25535244621353.35, 0.774289985052317
26881443039250.266, 0.742899850523169
28432307149695.164, 0.7473841554559044
29311130145613.945, 0.7832585949177879
30122940494785.1, 0.8251121076233185
30462538418904.617, 0.8624813153961137
31004685846727.47, 0.9043348281016443
31344384541744.344, 0.9431988041853514
31886229656875.094, 0.9805680119581466
32762936463949.21, 0.985052316890882
33164609260845.47, 0.9431988041853514
33363732554038.39, 0.8968609865470853
33563158159923.406, 0.8550074738415546
33695067264573.992, 0.8116591928251122
33894392099561.65, 0.7683109118086697
34026200433314.86, 0.7234678624813156
34158210308862.797, 0.6816143497757848
34290119413513.375, 0.6382660687593424
34354612787826.875, 0.5949177877428999
34621252582254.25, 0.5500747384155457
34753161686904.812, 0.5067264573991033
34952385750995.11, 0.461883408071749
35016879125308.61, 0.4185351270553065
35283518919735.98, 0.3736920777279523
35348213835844.2, 0.33333333333333337
35614752859374.22, 0.2869955156950674
35881795737391.04, 0.24813153961136025
36148637073613.14, 0.20627802690582975
36482793369274.95, 0.16292974588938736
37019499168640.09, 0.12406576980568018
37488789237668.164, 0.08520179372197323
38497707462084.95, 0.050822122571001715
39844107421776.586, 0.022421524663677195
41663425202801.43, 0.0089686098654711
43415931878873.375, 0.004484304932735439
45303471557414.22, 0.002989536621823774
47258426966292.13, 0.001494768310911887
49415730337078.65, 0.001494768310911887
51573033707865.17, 0.001494768310911887
55146067415730.336, 0.001494768310911887
57842696629213.484, 0.001494768310911887
59932584269662.92, 0.001494768310911887
